ID;AGE;INCOME;GENDER;MARITAL;NUMKIDS;NUMCARDS;HOWPAID;EMPLOYED_DAYS;STORECAR;LOANS;LOAN_AMOUNT;MORTGAGE;MORTGAGE_AMOUNT;CREDIT_SCORE;RISK
102398;22;23536;f;single;0;2;monthly;116;1;1;4740;y;61000;0,84;bad profit
103391;46;23531;m;divsepwid;4;6;weekly;8456;4;3;13160;n;0;0,23;bad loss
103852;43;23528;m;married;2;3;monthly;7353;5;2;10360;y;97000;0,60;bad loss
101691;23;23527;m;married;1;2;weekly;2443;1;2;7960;y;76000;0,70;good risk
103057;42;23524;m;divsepwid;3;6;weekly;6844;3;2;10430;y;134000;0,57;good risk
102544;23;23522;f;single;1;2;weekly;709;1;1;3850;n;0;0,48;bad profit
102232;21;23519;f;single;1;1;monthly;773;2;1;2600;y;75000;0,21;bad profit
102713;24;23518;m;single;0;2;monthly;1172;3;1;1310;y;68000;0,31;bad profit
103784;41;23516;f;married;3;4;monthly;5194;4;1;2500;y;119000;0,55;bad loss
101982;25;23515;m;married;1;2;monthly;2443;2;2;13700;y;73000;0,45;bad profit
101393;21;23514;f;married;1;2;monthly;960;3;1;2840;y;87000;0,60;bad profit
102686;24;23513;m;single;1;2;monthly;793;2;1;4270;y;89000;0,22;bad profit
102366;22;23513;m;single;1;2;weekly;1321;3;1;1980;y;90000;0,41;bad profit
103293;45;23511;f;divsepwid;4;5;weekly;5528;3;2;4690;y;152000;0,45;bad loss
101959;25;23511;m;married;1;0;monthly;1487;2;2;1220;y;91000;0,40;bad profit
101220;30;23510;f;married;1;2;monthly;2674;3;2;7920;y;81000;0,39;bad profit
102707;24;23507;m;single;0;3;monthly;1483;1;1;2720;y;60000;0,73;bad profit
101061;19;23506;f;married;1;2;weekly;-48;3;2;3040;y;71000;0,27;bad profit
101686;28;23504;m;married;2;0;monthly;1282;3;2;2950;y;108000;0,24;bad loss
103292;45;23493;m;divsepwid;3;6;weekly;5498;5;2;10470;n;0;0,31;bad profit
102361;22;23492;f;single;0;3;weekly;745;2;1;3890;y;56000;0,41;bad profit
103819;42;23490;f;married;2;4;weekly;4447;4;2;10490;y;104000;0,15;bad loss
101981;25;23483;m;married;1;1;monthly;1459;2;2;2840;y;74000;0,44;bad loss
101692;23;23481;f;married;2;0;weekly;433;2;2;2540;y;112000;0,74;bad profit
103698;50;23480;m;divsepwid;4;5;weekly;8447;4;2;22240;n;0;0,37;bad profit
102845;25;23477;f;single;1;1;weekly;1033;2;1;5480;n;0;0,55;bad profit
102126;20;23477;f;single;1;2;weekly;-13;2;1;2660;y;76000;0,21;bad profit
102678;24;23475;m;single;0;3;monthly;901;2;1;4620;n;0;0,17;bad profit
102385;22;23473;m;single;0;1;weekly;840;1;1;5560;n;0;0,31;bad profit
103703;50;23471;f;divsepwid;2;6;weekly;9842;3;3;28730;y;76000;0,33;bad profit
102706;24;23469;f;single;0;2;weekly;1999;3;1;1220;n;0;0,46;bad profit
102729;24;23469;m;single;1;1;weekly;2388;1;1;7580;y;83000;0,40;bad profit
101672;23;23467;m;married;1;2;weekly;1899;2;1;6440;y;82000;0,24;bad profit
101952;25;23465;f;married;1;2;monthly;237;2;1;1370;y;77000;0,72;bad profit
101531;22;23464;f;married;1;0;monthly;1625;1;2;7790;y;71000;0,43;bad loss
101380;21;23463;f;married;2;2;monthly;1032;1;1;1670;y;96000;0,58;bad profit
103220;44;23461;m;divsepwid;4;5;weekly;8100;5;3;26750;y;126000;0,15;bad profit
102255;21;23461;f;single;0;3;weekly;651;2;1;2490;n;0;0,53;bad profit
102264;21;23452;m;single;1;1;weekly;979;2;1;1260;n;0;0,19;bad profit
101244;33;23450;f;married;2;1;monthly;2969;1;2;7210;y;100000;0,48;good risk
102978;41;23447;f;divsepwid;4;6;weekly;6094;5;3;13460;y;130000;0,76;bad loss
101939;25;23447;f;married;2;0;monthly;1024;3;1;4430;y;115000;0,15;bad profit
102854;25;23446;m;single;1;2;weekly;2649;1;1;1380;n;0;0,29;bad profit
103225;44;23444;m;divsepwid;4;5;weekly;6597;4;3;7670;y;134000;0,23;bad profit
101700;23;23443;m;married;2;1;weekly;1578;1;2;16120;y;94000;0,71;bad profit
101800;24;23442;f;married;1;2;monthly;1163;1;1;1430;y;78000;0,44;bad profit
103548;48;23439;f;divsepwid;3;5;weekly;5900;5;3;31050;y;130000;0,42;bad profit
102868;25;23438;f;single;1;3;weekly;-87;3;1;600;n;0;0,20;bad profit
101944;25;23435;m;married;2;0;weekly;1994;1;2;3950;y;93000;0,41;bad profit
101252;20;23432;f;married;1;1;weekly;731;3;2;10340;y;79000;0,29;bad profit
102076;20;23429;m;single;0;2;monthly;1129;1;1;900;y;48000;0,50;bad loss
101109;19;23429;f;married;2;1;monthly;52;1;1;2290;y;109000;0,15;bad loss
102498;23;23428;m;single;0;1;monthly;652;2;1;1370;n;0;0,67;bad profit
101509;22;23428;f;married;2;0;weekly;117;3;2;4700;y;110000;0,51;bad profit
103705;50;23425;f;divsepwid;3;5;weekly;7672;3;2;28580;n;0;0,28;bad profit
103222;44;23424;f;divsepwid;2;5;weekly;4942;4;3;10280;n;0;0,29;bad profit
103817;42;23414;m;married;3;3;monthly;7157;4;2;9550;y;124000;0,19;bad loss
103136;43;23413;m;divsepwid;3;6;weekly;6480;4;3;13530;n;0;0,14;good risk
101106;37;23406;f;married;2;0;weekly;5329;1;2;6030;y;97000;0,38;bad profit
101826;31;23399;f;married;1;0;monthly;3449;1;2;6700;y;81000;0,51;bad profit
101950;25;23397;m;married;1;1;monthly;1230;3;1;2200;y;85000;0,30;bad profit
102525;34;23395;m;single;1;2;monthly;4608;3;1;7120;n;0;0,51;bad profit
101520;22;23392;m;married;1;2;monthly;836;1;2;4130;y;66000;0,49;bad profit
101251;32;23388;m;married;1;1;weekly;3955;2;1;1180;y;73000;0,33;bad profit
103386;46;23387;m;divsepwid;2;6;weekly;7509;3;3;35300;y;92000;0,33;bad loss
100898;18;23387;f;married;1;0;weekly;-86;3;2;7100;y;68000;0,42;bad profit
101553;22;23386;m;married;1;1;weekly;1508;1;2;9590;y;61000;0,54;bad loss
103562;48;23385;m;divsepwid;2;6;weekly;5648;3;2;9740;n;0;0,52;good risk
103642;49;23383;m;divsepwid;4;6;weekly;8839;4;3;16940;n;0;0,13;bad profit
101518;30;23381;m;married;2;1;weekly;4391;2;2;4180;y;98000;0,59;bad profit
103219;31;23380;f;divsepwid;3;6;weekly;2418;5;3;21300;n;0;0,20;bad loss
102078;20;23379;f;single;0;2;monthly;49;1;1;3030;n;0;0,36;bad profit
102534;23;23378;f;single;0;1;weekly;178;1;1;2590;y;61000;0,58;bad profit
102241;21;23374;m;single;1;3;monthly;1613;1;1;6410;n;0;0,42;bad profit
101110;19;23374;f;married;2;1;monthly;646;2;1;2630;y;107000;0,64;bad profit
103554;48;23372;m;divsepwid;4;6;weekly;7600;4;3;30200;n;0;0,29;bad profit
103291;45;23372;f;divsepwid;3;5;weekly;5138;5;2;9100;y;121000;0,66;bad loss
104060;49;23371;m;married;2;3;monthly;7900;5;1;13240;y;101000;0,76;good risk
103210;44;23371;m;divsepwid;3;5;weekly;6291;4;2;13930;n;0;0,35;bad loss
103476;47;23365;m;divsepwid;3;6;weekly;5270;4;3;17990;n;0;0,19;bad loss
102680;24;23365;m;single;1;2;monthly;2151;1;1;2810;y;92000;0,38;bad profit
104096;50;23363;m;married;2;3;weekly;8049;5;1;6960;y;118000;0,48;bad loss
101644;33;23362;f;married;2;2;weekly;2714;2;1;2980;y;100000;0,52;bad profit
103756;40;23361;m;married;2;3;monthly;5840;5;1;3130;y;96000;0,43;bad profit
102374;32;23359;f;single;1;3;weekly;3221;1;1;5450;n;0;0,49;bad profit
102079;20;23359;m;single;0;2;weekly;725;3;1;5750;n;0;0,27;bad profit
101496;22;23358;m;married;1;0;weekly;512;1;1;2670;y;80000;0,26;bad profit
102223;21;23350;f;single;0;1;monthly;211;1;1;3630;n;0;0,72;bad profit
102728;24;23348;f;single;1;1;monthly;112;2;1;5470;n;0;0,39;bad profit
103702;31;23345;f;divsepwid;4;5;weekly;3505;5;3;21850;n;0;0,56;good risk
101075;19;23343;m;married;2;1;monthly;553;2;2;13200;y;113000;0,34;bad profit
101839;24;23339;m;married;1;2;weekly;1645;2;1;2790;y;75000;0,41;bad loss
102070;20;23335;f;single;1;1;monthly;706;1;1;6700;n;0;0,17;bad profit
102842;25;23333;f;single;0;2;weekly;249;1;1;4190;n;0;0,43;bad profit
102548;23;23333;f;single;0;3;monthly;933;1;1;5280;y;56000;0,51;bad profit
103636;49;23332;m;divsepwid;2;5;weekly;9168;4;3;21330;n;0;0,15;bad profit
102712;24;23331;m;single;1;2;weekly;1860;3;1;8150;y;73000;0,59;bad profit
103288;45;23329;f;divsepwid;2;5;weekly;6117;3;3;21220;y;102000;0,32;bad loss
101966;25;23329;m;married;2;2;weekly;851;3;1;2730;y;116000;0,64;bad profit
102238;21;23326;m;single;0;3;monthly;725;3;1;2480;n;0;0,24;bad profit
103624;49;23323;m;divsepwid;2;5;weekly;8598;5;3;19930;n;0;0,75;bad loss
102412;22;23323;m;single;0;3;monthly;546;2;1;9390;y;48000;0,60;bad profit
102899;40;23321;f;divsepwid;2;5;weekly;4059;4;3;7840;n;0;0,36;bad profit
103056;30;23318;f;divsepwid;3;5;weekly;1159;4;3;2270;y;118000;0,51;good risk
102272;32;23318;f;single;0;2;monthly;2554;1;1;5900;n;0;0,53;bad profit
102247;21;23318;m;single;0;2;weekly;1373;2;1;810;y;47000;0,33;bad profit
100918;18;23317;f;married;2;0;weekly;165;1;1;4900;y;97000;0,42;bad loss
101379;21;23315;f;married;2;1;weekly;813;2;2;1450;y;112000;0,40;bad profit
101536;22;23314;m;married;1;2;weekly;1357;2;2;3880;y;76000;0,54;bad profit
102533;23;23311;m;single;0;1;monthly;1831;2;1;960;y;50000;0,42;bad profit
101510;22;23305;f;married;2;1;weekly;876;1;1;3980;y;98000;0,19;bad profit
101371;21;23305;m;married;2;1;weekly;757;2;2;5960;y;106000;0,34;bad profit
101499;22;23302;m;married;1;1;monthly;1105;1;2;5670;y;72000;0,55;bad profit
103991;47;23299;m;married;2;3;monthly;7357;5;1;5050;y;108000;0,48;bad loss
101663;23;23299;m;married;1;2;monthly;724;3;1;6130;y;74000;0,66;bad profit
102720;24;23287;f;single;0;1;weekly;1552;3;1;7070;y;69000;0,18;bad profit
102083;20;23285;f;single;1;2;monthly;193;1;1;5110;y;73000;0,41;bad profit
102671;24;23283;f;single;1;2;monthly;1731;2;1;2300;y;75000;0,32;bad profit
103221;44;23279;m;divsepwid;4;6;weekly;6111;5;3;34160;n;0;0,65;bad loss
102266;21;23279;f;single;1;2;monthly;453;3;1;5530;n;0;0,34;bad profit
102063;20;23272;f;single;1;2;monthly;770;3;1;6460;n;0;0,43;bad profit
101947;25;23267;f;married;1;2;monthly;1550;3;1;5990;y;88000;0,15;bad profit
103473;47;23263;f;divsepwid;2;6;weekly;5786;4;3;10900;y;92000;0,46;good risk
102699;24;23259;f;single;1;3;monthly;-90;1;1;2930;n;0;0,46;bad profit
101525;22;23253;m;married;1;0;monthly;705;1;2;9490;y;76000;0,32;bad profit
102248;21;23252;f;single;0;3;monthly;613;3;1;3100;y;55000;0,32;bad profit
104059;49;23251;m;married;2;3;monthly;7433;4;1;9510;y;107000;0,23;bad loss
103464;47;23250;f;divsepwid;3;6;weekly;7487;4;2;19210;y;128000;0,73;good risk
102090;20;23249;f;single;1;3;weekly;212;1;1;6220;y;84000;0,63;bad profit
101212;37;23246;f;married;1;2;monthly;4617;1;2;13340;y;73000;0,51;bad profit
101066;19;23246;f;married;2;2;monthly;280;2;1;1860;y;88000;0,73;bad profit
103697;38;23244;m;divsepwid;4;5;weekly;5980;4;3;16520;y;137000;0,39;bad profit
102073;20;23243;m;single;1;3;weekly;1239;3;1;6720;y;85000;0,24;bad profit
101807;35;23242;m;married;2;0;monthly;4304;3;1;1920;y;101000;0,52;bad profit
104099;50;23240;f;married;3;3;monthly;8590;4;2;10840;y;131000;0,26;bad loss
104063;49;23240;f;married;2;4;weekly;7948;5;1;7460;y;118000;0,36;bad loss
101640;23;23238;m;married;1;2;monthly;1782;1;2;-630;y;70000;0,22;bad profit
101363;21;23234;m;married;1;1;weekly;494;2;1;4810;y;72000;0,68;bad profit
101237;36;23232;m;married;2;2;monthly;4170;1;2;11780;y;86000;0,59;bad profit
103630;49;23230;f;divsepwid;2;5;weekly;6623;3;2;8130;y;104000;0,59;bad loss
103962;26;23229;m;married;3;3;monthly;1451;4;2;3690;y;134000;0,70;bad loss
102859;25;23227;f;single;0;1;monthly;645;2;1;5970;y;63000;0,16;bad profit
101235;20;23227;m;married;2;1;weekly;971;1;1;4870;y;105000;0,56;bad profit
103300;45;23225;f;divsepwid;3;5;weekly;7708;3;3;17550;y;113000;0,55;good risk
102359;22;23217;f;single;0;1;monthly;363;2;1;2250;n;0;0,59;bad profit
102092;20;23216;f;single;0;1;monthly;392;3;1;750;n;0;0,16;bad profit
102419;35;23215;m;single;0;2;monthly;4538;3;1;6710;y;55000;0,66;bad profit
102698;28;23213;m;single;1;2;monthly;2159;2;1;1460;n;0;0,55;bad profit
102513;34;23209;m;single;0;2;weekly;3252;1;1;3150;y;56000;0,62;bad profit
101389;21;23202;m;married;2;2;weekly;797;3;1;2030;y;105000;0,55;bad profit
101842;37;23201;f;married;2;2;weekly;3144;1;1;5590;y;93000;0,79;bad profit
102835;26;23194;f;single;1;2;weekly;306;1;1;3260;n;0;0,25;bad profit
101551;22;23194;m;married;2;2;weekly;1584;3;1;3160;y;108000;0,48;bad profit
102395;22;23190;f;single;0;2;monthly;1020;1;1;1120;y;66000;0,21;bad profit
101666;35;23185;f;married;2;0;weekly;5094;3;2;10400;y;110000;0,48;bad profit
101078;19;23185;m;married;2;2;monthly;917;1;1;4110;y;107000;0,54;bad profit
102860;25;23183;f;single;0;1;monthly;60;3;1;6330;y;47000;0,37;bad profit
101693;23;23182;m;married;1;0;monthly;1520;1;2;13150;y;66000;0,27;bad profit
102117;20;23182;f;single;1;1;monthly;340;2;1;5290;y;72000;0,12;bad profit
103463;47;23177;m;divsepwid;3;5;weekly;6607;3;3;15520;n;0;0,13;bad loss
101665;23;23175;f;married;2;0;weekly;160;2;1;340;y;111000;0,46;bad profit
101233;20;23172;m;married;2;0;weekly;699;3;1;1390;y;106000;0,34;bad profit
102840;33;23167;m;single;0;2;monthly;2417;1;1;3350;n;0;0,45;bad profit
100945;34;23164;f;married;2;0;weekly;2322;2;2;6240;y;112000;0,70;bad profit
101046;19;23163;f;married;1;1;weekly;186;3;1;2600;y;73000;0,35;bad loss
102798;25;23161;m;single;0;3;weekly;1369;1;1;2330;y;52000;0,62;bad profit
102894;40;23160;f;divsepwid;3;6;weekly;4276;3;2;6060;y;124000;0,84;good risk
101963;25;23159;f;married;1;2;monthly;1354;2;1;6120;y;89000;0,46;bad profit
101671;35;23158;m;married;1;1;monthly;3460;1;2;5020;y;83000;0,35;bad profit
102838;25;23158;f;single;0;1;monthly;655;3;1;6920;y;55000;0,27;bad profit
102420;22;23154;f;single;1;1;monthly;1069;3;1;2990;n;0;0,62;good risk
102890;40;23152;f;divsepwid;4;6;weekly;6308;3;2;19760;n;0;0,22;bad profit
101555;22;23152;f;married;1;2;monthly;353;1;2;8040;y;72000;0,39;bad profit
101247;38;23149;m;married;2;0;weekly;4751;2;2;9350;y;107000;0,31;bad profit
101401;21;23149;m;married;2;1;monthly;1278;2;2;1550;y;109000;0,43;bad profit
101676;23;23147;m;married;1;0;weekly;1739;1;2;6140;y;84000;0,44;bad profit
101797;36;23146;f;married;1;0;monthly;4667;3;2;11260;y;68000;0,44;bad profit
101084;19;23137;f;married;2;2;monthly;202;3;1;4270;y;110000;0,27;bad profit
101845;24;23133;m;married;1;1;monthly;693;2;1;2610;y;85000;0,51;bad profit
101808;22;23132;m;married;2;0;weekly;798;1;1;4040;y;93000;0,31;bad profit
100942;18;23131;f;married;1;2;weekly;244;1;1;5430;y;71000;0,48;bad profit
103546;48;23130;m;divsepwid;2;5;weekly;8959;3;2;18920;y;117000;0,39;bad profit
102578;23;23125;f;single;1;2;weekly;246;2;1;3510;y;84000;0,59;bad loss
101207;20;23120;m;married;2;1;monthly;1180;1;1;5320;y;99000;0,47;bad profit
102850;25;23119;m;single;0;3;weekly;598;2;1;2620;y;52000;0,32;bad loss
101979;32;23118;f;married;2;1;monthly;4053;1;2;6510;y;108000;0,66;bad loss
102809;25;23117;m;single;0;2;monthly;1422;3;1;5760;y;65000;0,14;bad profit
102501;23;23115;f;single;0;2;monthly;457;1;1;3870;y;53000;0,42;bad profit
102386;22;23113;f;single;0;2;weekly;1417;1;1;3580;n;0;0,50;bad profit
102537;23;23107;f;single;0;2;monthly;1019;3;1;1010;n;0;0,27;bad profit
100925;18;23106;m;married;2;1;monthly;558;2;1;440;y;94000;0,33;bad profit
101113;19;23104;f;married;2;1;monthly;294;1;1;6590;y;97000;0,77;bad profit
101805;24;23101;f;married;1;2;weekly;915;2;1;2280;y;92000;0,64;bad profit
102404;22;23099;f;single;1;1;weekly;10;1;1;6020;y;72000;0,31;bad profit
101407;32;23097;f;married;1;1;monthly;2825;3;2;11550;y;82000;0,47;bad profit
102099;20;23094;m;single;1;3;monthly;1144;1;1;1340;y;90000;0,11;bad profit
100920;18;23094;f;married;2;0;weekly;75;3;1;2970;y;98000;0,69;bad profit
101051;28;23090;m;married;2;2;weekly;2872;1;1;1830;y;94000;0,48;bad loss
103466;47;23089;f;divsepwid;4;5;weekly;9692;3;2;21620;n;0;0,17;bad profit
101681;23;23087;m;married;2;0;weekly;1046;2;2;3580;y;96000;0,93;bad profit
101045;19;23086;m;married;1;1;weekly;906;2;2;1140;y;87000;0,32;bad profit
103924;45;23084;f;married;2;3;weekly;5497;4;2;9770;y;98000;0,50;bad loss
103693;50;23083;m;divsepwid;2;5;weekly;8178;5;3;12810;y;100000;0,18;bad profit
101964;25;23081;m;married;2;1;monthly;1591;3;2;4590;y;111000;0,58;bad profit
102245;21;23079;m;single;0;2;monthly;1281;3;1;1970;y;60000;0,50;bad profit
101541;22;23077;f;married;2;2;monthly;1469;2;1;7950;y;105000;0,29;bad profit
101049;19;23076;m;married;2;1;monthly;1078;3;1;2100;y;105000;0,17;bad profit
103384;36;23073;f;divsepwid;4;6;weekly;5114;5;2;7520;n;0;0,46;bad profit
102520;23;23072;m;single;0;1;weekly;1109;1;1;7240;y;61000;0,52;bad profit
102725;24;23069;f;single;0;2;weekly;981;1;1;5620;n;0;0,14;bad profit
102832;25;23067;m;single;1;1;monthly;477;1;1;3030;y;86000;0,64;bad profit
102115;20;23064;f;single;1;3;monthly;430;2;1;3500;n;0;0,36;bad profit
101391;29;23062;m;married;1;0;weekly;3834;1;1;4130;y;73000;0,26;bad profit
102260;28;23061;m;single;0;2;weekly;3545;2;1;2990;n;0;0,15;bad profit
102244;21;23061;m;single;0;1;monthly;876;3;1;3550;n;0;0,21;bad profit
103918;33;23060;m;married;2;4;weekly;3056;5;1;2780;y;103000;0,37;bad loss
101930;25;23060;m;married;2;2;weekly;1293;3;2;15370;y;106000;0,42;bad profit
101364;21;23056;f;married;1;1;weekly;804;2;2;2680;y;72000;0,75;bad profit
101204;20;23054;f;married;1;1;weekly;577;2;1;6350;y;83000;0,28;bad profit
103051;42;23045;m;divsepwid;4;6;weekly;5760;3;3;20780;y;150000;0,73;good risk
101848;30;23042;f;married;2;0;monthly;2122;2;1;1340;y;100000;0,66;bad profit
102549;23;23042;m;single;0;3;monthly;722;2;1;5870;y;55000;0,20;bad profit
102864;25;23040;m;single;0;3;monthly;1062;2;1;2000;n;0;0,34;bad profit
101532;30;23039;m;married;1;0;weekly;1867;1;1;6490;y;78000;0,54;bad profit
102240;21;23039;m;single;1;2;weekly;681;2;1;2070;n;50000;0,79;bad profit
102082;20;23038;f;single;1;1;weekly;18;1;1;350;n;0;0,36;bad profit
101392;21;23031;m;married;1;2;monthly;754;2;2;3680;y;70000;0,46;bad profit
102109;20;23025;m;single;0;1;weekly;1186;1;1;870;n;0;0,58;good risk
101083;19;23023;f;married;2;1;weekly;358;2;2;4490;y;97000;0,55;bad profit
101402;21;23021;m;married;2;1;weekly;1416;3;1;2170;y;113000;0,36;bad profit
101111;19;23018;m;married;2;2;monthly;661;3;1;5430;y;104000;0,38;bad profit
101552;22;23009;m;married;1;0;monthly;1099;3;2;8210;y;86000;0,56;bad profit
102812;25;23007;f;single;1;1;monthly;417;3;1;3490;y;76000;0,42;good risk
102421;22;23006;f;single;1;1;weekly;1020;1;1;740;y;76000;0,48;bad profit
103475;29;23005;m;divsepwid;3;6;weekly;1747;4;3;13100;y;104000;0,77;good risk
102693;32;23001;m;single;1;2;weekly;3677;1;1;2910;n;0;0,31;bad profit
102249;21;23001;f;single;0;3;weekly;607;3;1;1020;y;59000;0,22;bad profit
102174;21;22994;m;single;1;1;weekly;1331;1;1;4430;n;0;0,54;bad profit
102476;23;22989;f;single;0;2;monthly;1507;1;1;4550;y;51000;0,60;bad profit
103039;42;22980;f;divsepwid;4;5;weekly;5389;3;3;8630;y;142000;0,11;bad profit
101014;19;22980;f;married;2;1;monthly;344;1;1;4560;y;91000;0,42;bad profit
101441;22;22972;f;married;1;0;weekly;466;2;2;6510;y;71000;0,15;bad profit
103615;37;22970;m;divsepwid;2;6;weekly;6929;5;2;12090;y;113000;0,50;bad loss
101039;19;22964;m;married;2;1;monthly;616;1;1;500;y;105000;0,25;bad profit
102951;41;22962;f;divsepwid;3;6;weekly;4716;3;3;9520;n;0;0,24;bad loss
101293;21;22961;m;married;1;1;monthly;1362;2;2;8500;y;81000;0,35;bad profit
102466;23;22952;f;single;1;1;monthly;513;1;1;2860;y;80000;0,24;bad profit
100880;18;22950;m;married;1;0;monthly;647;1;2;5580;y;74000;0,27;bad profit
102136;21;22945;m;single;0;2;monthly;1416;2;1;3370;n;0;0,35;bad loss
101590;36;22942;m;married;1;2;monthly;4493;1;2;11290;y;79000;0,52;bad profit
100963;19;22940;m;married;1;2;monthly;896;2;1;1310;y;75000;0,58;bad profit
100998;19;22940;m;married;2;1;monthly;769;2;1;3610;y;105000;0,37;bad profit
102206;28;22938;f;single;0;1;weekly;901;1;1;920;y;50000;0,48;bad profit
103746;40;22930;f;married;3;4;weekly;5165;5;1;1090;y;178000;0,13;bad loss
103808;33;22925;f;married;2;4;weekly;3316;5;1;3900;y;86000;0,30;bad loss
102473;32;22925;m;single;1;2;monthly;2285;1;1;8700;n;0;0,11;bad profit
100866;18;22925;m;married;1;2;monthly;696;2;1;2540;y;88000;0,14;bad profit
101733;24;22923;f;married;2;1;weekly;1945;1;2;17590;y;112000;0,60;bad loss
102344;22;22919;m;single;1;3;monthly;929;2;1;1460;n;0;0,34;bad profit
101883;25;22918;m;married;2;1;monthly;604;3;1;2500;y;93000;0,16;bad profit
102180;21;22918;m;single;0;3;weekly;711;3;1;4910;n;0;0,33;bad profit
101620;23;22912;m;married;2;0;monthly;1269;1;2;14340;y;106000;0,41;bad profit
103810;42;22905;f;married;2;3;monthly;5405;4;1;630;y;93000;0,28;bad loss
101918;26;22905;m;married;1;0;monthly;2467;2;1;2120;y;78000;0,25;bad profit
102198;21;22901;m;single;0;3;monthly;1431;1;1;1200;y;60000;0,71;bad profit
101426;30;22889;m;married;2;1;monthly;3923;3;1;2560;y;100000;0,29;bad profit
101467;22;22889;m;married;1;1;monthly;1364;2;2;2890;y;72000;0,34;bad profit
101187;20;22888;f;married;1;2;monthly;1009;3;1;3030;y;124000;0,58;bad profit
101037;26;22884;f;married;2;0;monthly;453;3;2;1360;y;104000;0,37;bad loss
102595;24;22883;f;single;0;2;monthly;886;2;1;1750;n;0;0,59;bad profit
102303;22;22882;m;single;0;2;monthly;689;2;1;800;n;0;0,27;bad profit
103287;45;22877;f;divsepwid;4;6;weekly;6932;4;3;14450;n;0;0,44;bad profit
101767;24;22877;m;married;2;0;monthly;2103;1;1;7380;y;93000;0,35;bad profit
102045;20;22868;f;single;0;1;weekly;229;1;1;1790;y;56000;0,48;bad profit
101123;20;22866;f;married;1;1;monthly;478;3;1;1120;y;86000;0,37;bad profit
101923;25;22864;m;married;2;2;monthly;1412;2;2;9500;y;99000;0,63;bad profit
101777;27;22857;m;married;1;0;monthly;3399;2;1;5070;y;86000;0,37;bad profit
103273;45;22849;f;divsepwid;2;5;weekly;5261;3;2;7040;y;103000;0,21;bad profit
103441;37;22848;m;divsepwid;3;6;weekly;3506;3;2;10070;n;0;0,11;bad profit
102487;30;22845;m;single;1;1;monthly;3991;2;1;1880;y;73000;0,25;bad profit
101585;23;22845;f;married;1;2;weekly;845;2;1;4820;y;84000;0,35;bad profit
103359;35;22844;f;divsepwid;3;5;weekly;3087;3;2;14170;n;0;0,70;good risk
102313;22;22833;f;single;0;2;monthly;478;2;1;6310;y;41000;0,43;bad profit
100955;19;22833;f;married;1;2;weekly;587;1;2;620;y;86000;0,36;bad profit
102301;35;22831;f;single;0;1;monthly;2409;3;1;3580;y;67000;0,43;bad profit
101771;24;22830;f;married;1;1;weekly;582;1;2;11540;y;76000;0,42;bad profit
101781;24;22829;m;married;1;1;weekly;680;2;2;14550;y;77000;0,60;bad profit
102208;21;22821;f;single;0;2;weekly;28;2;1;4840;y;66000;0,40;bad profit
102000;20;22821;f;single;0;1;weekly;900;3;1;6800;n;0;0,59;bad profit
101488;37;22818;m;married;1;2;weekly;4696;1;2;3830;y;73000;0,40;bad profit
102181;21;22818;m;single;1;1;monthly;1247;1;1;5840;n;0;0,56;bad profit
101865;25;22817;f;married;1;0;monthly;898;2;2;3940;y;82000;0,43;bad profit
100817;18;22817;m;married;1;2;monthly;709;2;1;1230;y;82000;0,32;bad loss
102434;23;22816;f;single;1;2;weekly;297;2;1;5070;n;0;0,72;bad loss
102776;34;22814;f;single;1;1;monthly;2998;3;1;5240;n;0;0,70;bad profit
100953;38;22812;m;married;1;0;weekly;5545;3;1;2580;y;91000;0,10;bad profit
102616;24;22810;f;single;0;1;weekly;1782;3;1;2500;n;0;0,70;bad profit
101484;22;22810;f;married;2;2;weekly;550;3;2;9620;y;84000;0,17;bad profit
100952;19;22807;f;married;1;0;monthly;290;3;1;2900;y;78000;0,70;bad profit
103205;44;22801;f;divsepwid;3;6;weekly;5772;5;3;20400;y;131000;0,47;good risk
101476;22;22798;m;married;1;1;weekly;823;2;1;3100;y;90000;0,48;good risk
102949;41;22797;f;divsepwid;3;6;weekly;5545;5;2;15670;y;120000;0,45;bad profit
100886;18;22795;m;married;1;2;monthly;571;3;1;8590;y;70000;0,29;bad profit
102955;41;22793;f;divsepwid;2;5;weekly;4531;5;3;9230;y;100000;0,49;bad loss
101174;38;22789;m;married;1;0;weekly;4361;2;2;5720;y;75000;0,33;bad profit
100971;19;22789;f;married;2;2;monthly;173;2;1;5680;y;91000;0,54;bad profit
102057;20;22787;f;single;1;2;weekly;422;3;1;2520;n;0;0,49;bad profit
103037;42;22775;f;divsepwid;3;6;weekly;3708;3;3;23460;n;0;0,67;bad profit
102606;24;22775;f;single;1;2;monthly;1246;3;1;4840;y;70000;0,25;bad profit
101036;19;22775;m;married;1;2;weekly;568;3;1;3530;y;88000;0,37;bad profit
101869;25;22763;f;married;2;2;weekly;571;3;2;4580;y;92000;0,26;bad profit
103531;48;22760;m;divsepwid;2;5;weekly;7913;4;3;12660;y;96000;0,20;bad loss
102664;37;22758;m;single;0;3;monthly;4558;2;1;8310;n;0;0,36;bad loss
103457;30;22756;m;divsepwid;4;5;weekly;3958;5;3;12710;n;0;0,35;bad profit
103983;47;22756;m;married;3;4;monthly;5749;4;1;5170;y;125000;0,20;bad loss
